wtp,vMC,aMC,subj,gender,age,TraitAnxiety
0,1.977281976,1.977281976,27,1,19,44
0,-7.351955229,7.351955229,27,1,19,44
0,3.087327475,3.087327475,27,1,19,44
0,7.763884456,7.763884456,27,1,19,44
-1,0.099505761,0.099505761,27,1,19,44
1,-8.434609621,8.434609621,27,1,19,44
0,0.034001302,0.034001302,27,1,19,44
0,5.192158447,5.192158447,27,1,19,44
0,3.27179426,3.27179426,27,1,19,44
0,-5.477580225,5.477580225,27,1,19,44
-1,0.59353173,0.59353173,27,1,19,44
0,4.142209065,4.142209065,27,1,19,44
0,0.014593044,0.014593044,27,1,19,44
0,15.90492709,15.90492709,27,1,19,44
-1,-2.31851763,2.31851763,27,1,19,44
0,4.670529022,4.670529022,27,1,19,44
-1,-11.88448914,11.88448914,27,1,19,44
0,4.840202354,4.840202354,27,1,19,44
0,3.57001676,3.57001676,27,1,19,44
0,5.520312299,5.520312299,27,1,19,44
0,-7.66858301,7.66858301,27,1,19,44
0,-8.820234191,8.820234191,27,1,19,44
0,-9.012244182,9.012244182,27,1,19,44
0,9.986998554,9.986998554,27,1,19,44
0,1.263845102,1.263845102,27,1,19,44
0,-3.302299013,3.302299013,27,1,19,44
0,1.202123607,1.202123607,27,1,19,44
0,9.89693607,9.89693607,27,1,19,44
0,-1.158637046,1.158637046,27,1,19,44
0,1.938399268,1.938399268,27,1,19,44
-1,-3.138131637,3.138131637,27,1,19,44
-1,0.249867183,0.249867183,27,1,19,44
0,-9.634049744,9.634049744,27,1,19,44
0,-6.468142365,6.468142365,27,1,19,44
-1,-5.469982248,5.469982248,27,1,19,44
0,2.247324343,2.247324343,27,1,19,44
-1,3.897246423,3.897246423,27,1,19,44
0,12.7055663,12.7055663,27,1,19,44
0,-0.73676687,0.73676687,27,1,19,44
0,-1.180005005,1.180005005,27,1,19,44
0,-5.99318394,5.99318394,27,1,19,44
0,3.237931117,3.237931117,27,1,19,44
0,-1.13129972,1.13129972,27,1,19,44
0,-4.085217757,4.085217757,27,1,19,44
0,-6.43576933,6.43576933,27,1,19,44
0,-4.733629353,4.733629353,27,1,19,44
-1,-0.852838886,0.852838886,27,1,19,44
0,8.156507787,8.156507787,27,1,19,44
0,-2.378223809,2.378223809,27,1,19,44
0,3.497502497,3.497502497,27,1,19,44
0,4.136794291,4.136794291,27,1,19,44
0,-6.649509029,6.649509029,27,1,19,44
0,-0.55614799,0.55614799,27,1,19,44
0,-8.45227086,8.45227086,27,1,19,44
0,5.710900533,5.710900533,27,1,19,44
0,-2.107266447,2.107266447,27,1,19,44
0,-6.485109688,6.485109688,27,1,19,44
0,6.545858474,6.545858474,27,1,19,44
1,-3.098624723,3.098624723,27,1,19,44
0,-1.788568598,1.788568598,27,1,19,44
0,-0.76502477,0.76502477,27,1,19,44
0,3.973960268,3.973960268,27,1,19,44
-2,0.918405816,0.918405816,27,1,19,44
0,-0.873969679,0.873969679,27,1,19,44
0,3.982307417,3.982307417,27,1,19,44
0,-3.856834194,3.856834194,27,1,19,44
0,-0.982785457,0.982785457,27,1,19,44
-1,4.480909031,4.480909031,27,1,19,44
0,-0.067294778,0.067294778,27,1,19,44
0,4.503252257,4.503252257,27,1,19,44
-1,-7.569581177,7.569581177,27,1,19,44
0,0.504766188,0.504766188,27,1,19,44
0,-1.120952086,1.120952086,27,1,19,44
0,-0.125523087,0.125523087,27,1,19,44
0,1.092856908,1.092856908,27,1,19,44
-1,-2.809149851,2.809149851,27,1,19,44
0,-1.727273315,1.727273315,27,1,19,44
-1,8.451953903,8.451953903,27,1,19,44
-2,0.402957389,0.402957389,27,1,19,44
0,3.018792698,3.018792698,27,1,19,44
0,6.958287437,6.958287437,27,1,19,44
0,2.805033146,2.805033146,27,1,19,44
0,8.045303735,8.045303735,27,1,19,44
0,-2.597207558,2.597207558,27,1,19,44
0,-3.665611143,3.665611143,27,1,19,44
0,-0.432163444,0.432163444,27,1,19,44
0,-5.818861836,5.818861836,27,1,19,44
-1,4.329450004,4.329450004,27,1,19,44
0,-4.376621331,4.376621331,27,1,19,44
0,3.727617135,3.727617135,27,1,19,44
0,-4.640770074,4.640770074,27,1,19,44
0,-6.054835138,6.054835138,27,1,19,44
0,6.8426635,6.8426635,27,1,19,44
-1,5.080391346,5.080391346,27,1,19,44
0,-0.024576507,0.024576507,28,1,22,34
0,-8.82739225,8.82739225,28,1,22,34
15,-1.671202861,1.671202861,28,1,22,34
33,7.449276676,7.449276676,28,1,22,34
3,4.667634285,4.667634285,28,1,22,34
1,0.089859371,0.089859371,28,1,22,34
0,4.505732241,4.505732241,28,1,22,34
49,3.157536267,3.157536267,28,1,22,34
2,-4.188481904,4.188481904,28,1,22,34
0,10.44202699,10.44202699,28,1,22,34
0,-0.701141339,0.701141339,28,1,22,34
1,-4.586999698,4.586999698,28,1,22,34
50,-3.707683593,3.707683593,28,1,22,34
-22,-11.97481258,11.97481258,28,1,22,34
0,5.11554244,5.11554244,28,1,22,34
0,-5.023660902,5.023660902,28,1,22,34
4,-1.142532091,1.142532091,28,1,22,34
16,-0.457156098,0.457156098,28,1,22,34
1,-9.541186014,9.541186014,28,1,22,34
0,9.28132886,9.28132886,28,1,22,34
0,0.09077189,0.09077189,28,1,22,34
25,3.270121712,3.270121712,28,1,22,34
6,-4.653946812,4.653946812,28,1,22,34
0,9.496369888,9.496369888,28,1,22,34
0,-11.38936887,11.38936887,28,1,22,34
0,3.622666575,3.622666575,28,1,22,34
,-6.534915204,6.534915204,28,1,22,34
51,4.277764222,4.277764222,28,1,22,34
52,4.23266257,4.23266257,28,1,22,34
45,2.740203358,2.740203358,28,1,22,34
41,-2.367371866,2.367371866,28,1,22,34
19,11.60021909,11.60021909,28,1,22,34
16,-4.323205116,4.323205116,28,1,22,34
30,-2.231857279,2.231857279,28,1,22,34
0,-1.371355353,1.371355353,28,1,22,34
1,9.324193306,9.324193306,28,1,22,34
1,0.895010009,0.895010009,28,1,22,34
0,1.197763044,1.197763044,28,1,22,34
0,-0.81397837,0.81397837,28,1,22,34
2,1.224481504,1.224481504,28,1,22,34
16,2.082816731,2.082816731,28,1,22,34
1,-6.760078431,6.760078431,28,1,22,34
0,-0.424617549,0.424617549,28,1,22,34
2,1.427462019,1.427462019,28,1,22,34
1,0.448762153,0.448762153,28,1,22,34
0,-1.526292735,1.526292735,28,1,22,34
0,0.325872332,0.325872332,28,1,22,34
0,-0.272351827,0.272351827,28,1,22,34
23,7.903736632,7.903736632,28,1,22,34
0,0.220618897,0.220618897,28,1,22,34
0,0.137959393,0.137959393,28,1,22,34
12,7.81287492,7.81287492,28,1,22,34
0,-4.444725387,4.444725387,28,1,22,34
0,-9.744719542,9.744719542,28,1,22,34
0,-6.713392321,6.713392321,28,1,22,34
0,2.874704367,2.874704367,28,1,22,34
0,14.19238865,14.19238865,28,1,22,34
0,5.911293437,5.911293437,28,1,22,34
0,2.067709946,2.067709946,28,1,22,34
0,-10.5152666,10.5152666,28,1,22,34
0,-2.790811365,2.790811365,28,1,22,34
0,0.762904134,0.762904134,28,1,22,34
0,1.652217208,1.652217208,28,1,22,34
0,3.331888389,3.331888389,28,1,22,34
0,-3.06863316,3.06863316,28,1,22,34
0,-0.769479157,0.769479157,28,1,22,34
0,-2.036434538,2.036434538,28,1,22,34
0,-4.700473467,4.700473467,28,1,22,34
0,9.557039871,9.557039871,28,1,22,34
0,3.311189542,3.311189542,28,1,22,34
0,-1.326570755,1.326570755,28,1,22,34
0,3.306176891,3.306176891,28,1,22,34
0,2.745386574,2.745386574,28,1,22,34
0,2.149298109,2.149298109,28,1,22,34
0,-0.835852326,0.835852326,28,1,22,34
3,-3.869783117,3.869783117,28,1,22,34
0,-6.861639569,6.861639569,28,1,22,34
0,-3.843210698,3.843210698,28,1,22,34
0,1.747635974,1.747635974,28,1,22,34
0,1.354872813,1.354872813,28,1,22,34
0,-1.169723209,1.169723209,28,1,22,34
0,-3.349599326,3.349599326,28,1,22,34
0,-2.177975044,2.177975044,28,1,22,34
1,-2.696782622,2.696782622,28,1,22,34
-14,-3.794021421,3.794021421,28,1,22,34
0,-2.51191111,2.51191111,28,1,22,34
-5,4.419466342,4.419466342,28,1,22,34
0,-2.227524726,2.227524726,28,1,22,34
0,7.284087044,7.284087044,28,1,22,34
0,-2.097334271,2.097334271,28,1,22,34
0,11.34259843,11.34259843,28,1,22,34
0,1.341971308,1.341971308,28,1,22,34
0,6.04644816,6.04644816,28,1,22,34
5,-3.090955453,3.090955453,28,1,22,34
0,-3.61898718,3.61898718,28,1,22,34
-2,-2.796501399,2.796501399,28,1,22,34
9,8.513099127,8.513099127,28,1,22,34
1,-12.60678904,12.60678904,28,1,22,34
5,6.870505527,6.870505527,28,1,22,34
0,-5.975818206,5.975818206,28,1,22,34
0,0.342451124,0.342451124,28,1,22,34
0,-6.12249125,6.12249125,28,1,22,34
,-1.843503041,1.843503041,28,1,22,34
0,-0.906503205,0.906503205,28,1,22,34
0,0.285063229,0.285063229,28,1,22,34
0,5.82964391,5.82964391,28,1,22,34
2,4.859496886,4.859496886,28,1,22,34
0,-8.21974786,8.21974786,28,1,22,34
0,-6.865518948,6.865518948,28,1,22,34
0,-3.978557051,3.978557051,28,1,22,34
1,7.835170076,7.835170076,28,1,22,34
0,-8.759114344,8.759114344,28,1,22,34
0,3.839104383,3.839104383,28,1,22,34
0,10.90824992,10.90824992,28,1,22,34
0,2.735898631,2.735898631,28,1,22,34
0,-8.128458085,8.128458085,28,1,22,34
0,11.76668958,11.76668958,28,1,22,34
0,2.426527122,2.426527122,28,1,22,34
0,1.33372621,1.33372621,28,1,22,34
-1,-2.944869384,2.944869384,28,1,22,34
-1,-15.26011656,15.26011656,28,1,22,34
0,-6.477604185,6.477604185,28,1,22,34
-2,5.066783758,5.066783758,28,1,22,34
-2,-4.972505693,4.972505693,28,1,22,34
1,1.130875886,1.130875886,28,1,22,34
0,8.437976615,8.437976615,28,1,22,34
1,-2.72503407,2.72503407,28,1,22,34
0,10.54062966,10.54062966,28,1,22,34
0,2.182410147,2.182410147,28,1,22,34
-1,3.455105358,3.455105358,28,1,22,34
-2,5.639416408,5.639416408,28,1,22,34
-1,1.434388064,1.434388064,28,1,22,34
0,-1.671650341,1.671650341,28,1,22,34
0,-12.72221416,12.72221416,28,1,22,34
0,-5.4282299,5.4282299,28,1,22,34
0,3.386405081,3.386405081,28,1,22,34
0,-1.562531417,1.562531417,28,1,22,34
-1,-5.535845298,5.535845298,28,1,22,34
0,4.448287645,4.448287645,28,1,22,34
0,4.940056987,4.940056987,28,1,22,34
5,18.61179448,18.61179448,28,1,22,34
1,-3.302890088,3.302890088,28,1,22,34
1,-7.180203583,7.180203583,28,1,22,34
0,1.286812118,1.286812118,28,1,22,34
0,-8.49145817,8.49145817,28,1,22,34
0,-8.444962994,8.444962994,28,1,22,34
1,-5.885456415,5.885456415,28,1,22,34
0,-0.881608723,0.881608723,28,1,22,34
-2,1.550252533,1.550252533,28,1,22,34
2,4.263655418,4.263655418,28,1,22,34
-6,-5.847102879,5.847102879,28,1,22,34
0,6.648228226,6.648228226,28,1,22,34
0,5.214040635,5.214040635,28,1,22,34
-1,-8.187215702,8.187215702,28,1,22,34
0,-8.295169974,8.295169974,28,1,22,34
0,-0.316861836,0.316861836,28,1,22,34
1,-4.406142513,4.406142513,28,1,22,34
0,2.267778377,2.267778377,28,1,22,34
0,-0.871195054,0.871195054,28,1,22,34
0,-2.111258988,2.111258988,28,1,22,34
0,2.971202412,2.971202412,28,1,22,34
2,-1.390635406,1.390635406,28,1,22,34
0,5.869670612,5.869670612,28,1,22,34
1,3.856934305,3.856934305,28,1,22,34
1,-6.443105836,6.443105836,28,1,22,34
0,0.330347181,0.330347181,28,1,22,34
0,-3.915042904,3.915042904,28,1,22,34
-2,5.152495666,5.152495666,28,1,22,34
0,3.77750388,3.77750388,28,1,22,34
0,-3.092100791,3.092100791,28,1,22,34
0,-0.049829285,0.049829285,28,1,22,34
0,3.561997698,3.561997698,28,1,22,34
0,4.78458467,4.78458467,28,1,22,34
0,-2.099023211,2.099023211,28,1,22,34
0,11.35504491,11.35504491,28,1,22,34
0,6.741598608,6.741598608,28,1,22,34
0,-10.6725128,10.6725128,28,1,22,34
1,-1.433685273,1.433685273,28,1,22,34
0,2.087554211,2.087554211,28,1,22,34
1,-3.290750946,3.290750946,28,1,22,34
0,-7.66779454,7.66779454,28,1,22,34
0,12.81073381,12.81073381,28,1,22,34
0,-1.859967477,1.859967477,28,1,22,34
0,-12.66508011,12.66508011,28,1,22,34
0,-7.628785132,7.628785132,28,1,22,34
-2,4.770036707,4.770036707,28,1,22,34
1,0.845921663,0.845921663,28,1,22,34
0,-6.091825328,6.091825328,28,1,22,34
0,5.939691257,5.939691257,28,1,22,34
0,-4.197481683,4.197481683,28,1,22,34
0,10.97732533,10.97732533,28,1,22,34
0,-6.043920131,6.043920131,28,1,22,34
-1,7.107159523,7.107159523,28,1,22,34
0,2.394029888,2.394029888,28,1,22,34
0,2.353077729,2.353077729,28,1,22,34
0,5.538904401,5.538904401,28,1,22,34
0,7.009694017,7.009694017,28,1,22,34
0,-5.127343428,5.127343428,28,1,22,34
0,0.864649833,0.864649833,28,1,22,34
0,1.489822896,1.489822896,28,1,22,34
2,7.051561956,7.051561956,29,0,38,51
5,-0.157339659,0.157339659,29,0,38,51
4,1.77788771,1.77788771,29,0,38,51
4,-3.77457284,3.77457284,29,0,38,51
7,-9.472768441,9.472768441,29,0,38,51
6,1.012148328,1.012148328,29,0,38,51
8,4.391914191,4.391914191,29,0,38,51
5,4.461842391,4.461842391,29,0,38,51
8,-12.87079518,12.87079518,29,0,38,51
0,-0.289397279,0.289397279,29,0,38,51
0,-1.635407679,1.635407679,29,0,38,51
0,7.646351804,7.646351804,29,0,38,51
0,9.6745484,9.6745484,29,0,38,51
0,-3.580178139,3.580178139,29,0,38,51
0,7.569169479,7.569169479,29,0,38,51
0,-0.262491028,0.262491028,29,0,38,51
0,3.160933691,3.160933691,29,0,38,51
0,-4.300799922,4.300799922,29,0,38,51
-1,-4.709548164,4.709548164,29,0,38,51
0,-6.39484146,6.39484146,29,0,38,51
0,-2.385543723,2.385543723,29,0,38,51
0,-1.947974387,1.947974387,29,0,38,51
0,8.0450398,8.0450398,29,0,38,51
0,7.173610832,7.173610832,29,0,38,51
0,-1.126081509,1.126081509,29,0,38,51
0,-0.509480024,0.509480024,29,0,38,51
0,-7.702322922,7.702322922,29,0,38,51
0,7.721985078,7.721985078,29,0,38,51
0,5.37143672,5.37143672,29,0,38,51
0,-2.277339525,2.277339525,29,0,38,51
0,1.345160022,1.345160022,29,0,38,51
0,-6.418694311,6.418694311,29,0,38,51
0,5.348285803,5.348285803,29,0,38,51
0,-10.2434354,10.2434354,29,0,38,51
0,6.703234801,6.703234801,29,0,38,51
0,-1.032698303,1.032698303,29,0,38,51
0,3.724952057,3.724952057,29,0,38,51
0,-7.67644719,7.67644719,29,0,38,51
0,9.75452963,9.75452963,29,0,38,51
0,0.413826236,0.413826236,29,0,38,51
0,2.422548588,2.422548588,29,0,38,51
0,-4.313894265,4.313894265,29,0,38,51
0,1.179028416,1.179028416,29,0,38,51
0,-6.626237671,6.626237671,29,0,38,51
0,3.115997732,3.115997732,29,0,38,51
0,-0.125487048,0.125487048,29,0,38,51
0,2.948396261,2.948396261,29,0,38,51
0,-9.632801157,9.632801157,29,0,38,51
0,-1.875831993,1.875831993,29,0,38,51
0,-3.881955612,3.881955612,29,0,38,51
13,-6.778807461,6.778807461,29,0,38,51
15,-8.882019427,8.882019427,29,0,38,51
22,9.244817982,9.244817982,29,0,38,51
11,-0.379884799,0.379884799,29,0,38,51
0,1.179897942,1.179897942,29,0,38,51
1,-4.669645167,4.669645167,29,0,38,51
0,2.887889934,2.887889934,29,0,38,51
0,-2.7152313,2.7152313,29,0,38,51
-1,-1.425767017,1.425767017,29,0,38,51
0,11.93963949,11.93963949,29,0,38,51
0,2.61431515,2.61431515,29,0,38,51
0,-1.103785695,1.103785695,29,0,38,51
9,6.281701432,6.281701432,29,0,38,51
,-1.555418681,1.555418681,29,0,38,51
0,8.619341303,8.619341303,29,0,38,51
27,-1.725169413,1.725169413,29,0,38,51
1,-0.366631961,0.366631961,29,0,38,51
0,-4.158383116,4.158383116,29,0,38,51
22,3.844922268,3.844922268,29,0,38,51
0,-2.32966504,2.32966504,29,0,38,51
1,-0.276306408,0.276306408,29,0,38,51
14,-4.749844538,4.749844538,29,0,38,51
22,-6.165335475,6.165335475,29,0,38,51
1,-3.414193758,3.414193758,29,0,38,51
26,-6.011873114,6.011873114,29,0,38,51
0,-2.891864001,2.891864001,29,0,38,51
49,11.67451279,11.67451279,29,0,38,51
0,-0.80540454,0.80540454,29,0,38,51
0,-1.480144756,1.480144756,29,0,38,51
26,-13.91401267,13.91401267,29,0,38,51
0,-0.121335373,0.121335373,29,0,38,51
25,6.655757517,6.655757517,29,0,38,51
49,3.247821763,3.247821763,29,0,38,51
0,-0.547791752,0.547791752,29,0,38,51
25,6.488296557,6.488296557,29,0,38,51
50,-2.878867848,2.878867848,29,0,38,51
0,4.836425978,4.836425978,29,0,38,51
50,-6.110776479,6.110776479,29,0,38,51
0,2.762335285,2.762335285,29,0,38,51
0,6.452619457,6.452619457,29,0,38,51
0,3.684243837,3.684243837,29,0,38,51
-1,1.285946898,1.285946898,29,0,38,51
0,-2.349810205,2.349810205,29,0,38,51
0,2.26920791,2.26920791,29,0,38,51
0,-3.413718048,3.413718048,29,0,38,51
24,-2.913768873,2.913768873,29,0,38,51
50,-16.2010115,16.2010115,29,0,38,51
0,5.418044709,5.418044709,29,0,38,51
0,0.879397448,0.879397448,29,0,38,51
48,12.49437321,12.49437321,29,0,38,51
0,-1.808563314,1.808563314,29,0,38,51
0,3.539556258,3.539556258,29,0,38,51
10,-9.117704255,9.117704255,29,0,38,51
0,-0.393772088,0.393772088,29,0,38,51
0,1.063994896,1.063994896,29,0,38,51
0,-3.157110624,3.157110624,29,0,38,51
27,-3.522419392,3.522419392,29,0,38,51
0,1.695315313,1.695315313,29,0,38,51
0,2.787207768,2.787207768,29,0,38,51
0,1.770465903,1.770465903,29,0,38,51
7,-4.073313973,4.073313973,29,0,38,51
0,8.436699453,8.436699453,29,0,38,51
0,7.925852057,7.925852057,29,0,38,51
0,-4.435750583,4.435750583,29,0,38,51
0,-1.219645029,1.219645029,29,0,38,51
21,-8.169986872,8.169986872,29,0,38,51
0,7.547319104,7.547319104,29,0,38,51
0,8.391675265,8.391675265,29,0,38,51
26,5.333894985,5.333894985,29,0,38,51
0,-8.115070414,8.115070414,29,0,38,51
-1,4.317661779,4.317661779,29,0,38,51
0,-0.670870936,0.670870936,29,0,38,51
1,-0.165333101,0.165333101,29,0,38,51
0,-3.039141446,3.039141446,29,0,38,51
-1,-1.495171997,1.495171997,29,0,38,51
19,-0.921540082,0.921540082,29,0,38,51
50,-6.996094667,6.996094667,29,0,38,51
0,-2.819561329,2.819561329,29,0,38,51
0,-3.360799347,3.360799347,29,0,38,51
1,-1.777200131,1.777200131,29,0,38,51
0,0.876110003,0.876110003,29,0,38,51
0,-5.327680087,5.327680087,29,0,38,51
0,4.614323079,4.614323079,29,0,38,51
0,2.685221601,2.685221601,29,0,38,51
26,12.59587891,12.59587891,29,0,38,51
27,1.866587171,1.866587171,29,0,38,51
0,4.576696619,4.576696619,29,0,38,51
49,4.843601203,4.843601203,29,0,38,51
25,-5.854417243,5.854417243,29,0,38,51
23,2.891869246,2.891869246,29,0,38,51
0,1.093335012,1.093335012,29,0,38,51
24,4.325184673,4.325184673,29,0,38,51
50,-8.443947101,8.443947101,29,0,38,51
0,0.288477204,0.288477204,29,0,38,51
26,-0.131120829,0.131120829,29,0,38,51
25,0.864331903,0.864331903,29,0,38,51
49,-6.684256177,6.684256177,29,0,38,51
0,-2.163310184,2.163310184,29,0,38,51
25,1.706964149,1.706964149,29,0,38,51
20,-5.611880358,5.611880358,29,0,38,51
22,-2.816014303,2.816014303,29,0,38,51
23,1.498554613,1.498554613,29,0,38,51
0,-2.734977395,2.734977395,29,0,38,51
0,2.053977788,2.053977788,29,0,38,51
0,-0.260822674,0.260822674,29,0,38,51
27,8.706770497,8.706770497,29,0,38,51
48,6.372953888,6.372953888,29,0,38,51
49,-4.859334756,4.859334756,29,0,38,51
0,-3.574153257,3.574153257,29,0,38,51
0,-3.398693783,3.398693783,29,0,38,51
0,7.446836752,7.446836752,29,0,38,51
0,-6.703753453,6.703753453,29,0,38,51
48,10.63648522,10.63648522,29,0,38,51
0,-0.723158802,0.723158802,29,0,38,51
99,2.868312293,2.868312293,29,0,38,51
99,-4.421369663,4.421369663,29,0,38,51
99,-3.592710549,3.592710549,29,0,38,51
99,1.568443781,1.568443781,29,0,38,51
0,-1.649303567,1.649303567,29,0,38,51
99,-10.2270941,10.2270941,29,0,38,51
0,-5.415662462,5.415662462,29,0,38,51
1,-1.365902746,1.365902746,29,0,38,51
-1,4.673219405,4.673219405,29,0,38,51
49,-0.530027229,0.530027229,29,0,38,51
0,1.251019365,1.251019365,29,0,38,51
0,-4.002841878,4.002841878,29,0,38,51
0,5.701715477,5.701715477,29,0,38,51
0,1.39731904,1.39731904,29,0,38,51
0,-7.653310379,7.653310379,29,0,38,51
0,8.361853242,8.361853242,29,0,38,51
-3,-5.22188854,5.22188854,29,0,38,51
0,-4.162035643,4.162035643,29,0,38,51
0,-2.768823867,2.768823867,29,0,38,51
0,0.780263668,0.780263668,29,0,38,51
0,2.430292007,2.430292007,29,0,38,51
0,-2.646101053,2.646101053,29,0,38,51
-1,4.568786949,4.568786949,29,0,38,51
51,-4.784953717,4.784953717,29,0,38,51
0,1.231743063,1.231743063,29,0,38,51
0,6.95577229,6.95577229,29,0,38,51
0,-2.008164106,2.008164106,29,0,38,51
0,-4.339424345,4.339424345,29,0,38,51
0,5.437846009,5.437846009,29,0,38,51
0,-6.341029249,6.341029249,29,0,38,51
1,4.38672438,4.38672438,29,0,38,51
2,-3.365626085,3.365626085,29,0,38,51
0,2.387636694,2.387636694,29,0,38,51
0,-2.398144315,2.398144315,29,0,38,51
0,-4.989067622,4.989067622,29,0,38,51
0,0.320268255,0.320268255,29,0,38,51
,5.065788548,5.065788548,30,1,18,40
,-1.028144792,1.028144792,30,1,18,40
27,-4.101287125,4.101287125,30,1,18,40
,0.141675387,0.141675387,30,1,18,40
25,-4.184120049,4.184120049,30,1,18,40
0,0.955355055,0.955355055,30,1,18,40
34,-9.038590579,9.038590579,30,1,18,40
,-3.726124709,3.726124709,30,1,18,40
0,3.471650983,3.471650983,30,1,18,40
0,0.22254711,0.22254711,30,1,18,40
7,5.083240286,5.083240286,30,1,18,40
-23,-7.285074378,7.285074378,30,1,18,40
,1.451771272,1.451771272,30,1,18,40
19,11.2796678,11.2796678,30,1,18,40
6,2.198151618,2.198151618,30,1,18,40
,-0.653137013,0.653137013,30,1,18,40
20,8.932414643,8.932414643,30,1,18,40
9,-6.468598381,6.468598381,30,1,18,40
0,4.675029967,4.675029967,30,1,18,40
23,2.926617298,2.926617298,30,1,18,40
-1,-0.93035347,0.93035347,30,1,18,40
-15,-2.295819739,2.295819739,30,1,18,40
11,-1.88799605,1.88799605,30,1,18,40
22,-8.820602745,8.820602745,30,1,18,40
0,-1.460313152,1.460313152,30,1,18,40
15,9.014521838,9.014521838,30,1,18,40
,-2.786858382,2.786858382,30,1,18,40
,2.048800587,2.048800587,30,1,18,40
11,0.916333233,0.916333233,30,1,18,40
49,5.070134135,5.070134135,30,1,18,40
-1,-3.283285792,3.283285792,30,1,18,40
0,-3.615050689,3.615050689,30,1,18,40
50,9.518374127,9.518374127,30,1,18,40
50,4.431156512,4.431156512,30,1,18,40
50,-0.109386749,0.109386749,30,1,18,40
0,-6.156619509,6.156619509,30,1,18,40
23,6.540701709,6.540701709,30,1,18,40
1,-3.774685326,3.774685326,30,1,18,40
0,-0.547051156,0.547051156,30,1,18,40
26,-4.4258265,4.4258265,30,1,18,40
0,2.363670418,2.363670418,30,1,18,40
0,2.000447057,2.000447057,30,1,18,40
51,-6.314644528,6.314644528,30,1,18,40
0,0.028286455,0.028286455,30,1,18,40
,2.155102366,2.155102366,30,1,18,40
0,-1.390684183,1.390684183,30,1,18,40
,0.590698214,0.590698214,30,1,18,40
0,6.222241816,6.222241816,30,1,18,40
24,2.053532084,2.053532084,30,1,18,40
-20,-12.3315607,12.3315607,30,1,18,40
,-4.399577377,4.399577377,30,1,18,40
23,-3.477191674,3.477191674,30,1,18,40
23,-5.741447234,5.741447234,30,1,18,40
0,3.790701148,3.790701148,30,1,18,40
0,-3.931029713,3.931029713,30,1,18,40
,3.649829189,3.649829189,30,1,18,40
0,-3.929938881,3.929938881,30,1,18,40
