wtp,vMC,aMC,subj,gender,age,ChangeAnxiety,group
0,1.872194044,1.872194044,23,1,26,1,1
0,-4.320744732,4.320744732,23,1,26,1,1
0,2.473597739,2.473597739,23,1,26,1,1
0,-4.859536361,4.859536361,23,1,26,1,1
0,1.905847228,1.905847228,23,1,26,1,1
0,2.043428955,2.043428955,23,1,26,1,1
0,-7.977118808,7.977118808,23,1,26,1,1
1,2.427325953,2.427325953,23,1,26,1,1
0,-6.169385825,6.169385825,23,1,26,1,1
0,-3.001141271,3.001141271,23,1,26,1,1
0,-5.417004699,5.417004699,23,1,26,1,1
14,5.089987087,5.089987087,24,1,20,11,1
,4.92390148,4.92390148,24,1,20,11,1
11,-1.815472472,1.815472472,24,1,20,11,1
23,3.122641864,3.122641864,24,1,20,11,1
2,-2.930862931,2.930862931,24,1,20,11,1
0,1.020342773,1.020342773,24,1,20,11,1
0,0.964177925,0.964177925,24,1,20,11,1
0,-11.64038504,11.64038504,24,1,20,11,1
0,0.600505912,0.600505912,24,1,20,11,1
0,-6.43388778,6.43388778,24,1,20,11,1
0,1.785039466,1.785039466,24,1,20,11,1
0,-7.86014923,7.86014923,24,1,20,11,1
0,-2.247178886,2.247178886,24,1,20,11,1
0,-0.025441705,0.025441705,24,1,20,11,1
0,1.075488721,1.075488721,24,1,20,11,1
0,3.775019661,3.775019661,24,1,20,11,1
0,-5.645031879,5.645031879,24,1,20,11,1
0,6.26811898,6.26811898,24,1,20,11,1
0,0.841019911,0.841019911,24,1,20,11,1
0,-2.74857306,2.74857306,24,1,20,11,1
0,-0.738004457,0.738004457,24,1,20,11,1
0,-2.250666578,2.250666578,24,1,20,11,1
0,2.654941224,2.654941224,24,1,20,11,1
0,-2.355643253,2.355643253,24,1,20,11,1
0,11.12695865,11.12695865,24,1,20,11,1
0,1.781363474,1.781363474,24,1,20,11,1
0,-7.216867646,7.216867646,24,1,20,11,1
0,4.256719644,4.256719644,24,1,20,11,1
0,-9.730779409,9.730779409,24,1,20,11,1
0,-1.654184061,1.654184061,24,1,20,11,1
0,5.553804821,5.553804821,24,1,20,11,1
0,-2.021011879,2.021011879,24,1,20,11,1
0,0.119080462,0.119080462,24,1,20,11,1
0,0.853790698,0.853790698,24,1,20,11,1
0,8.938237821,8.938237821,24,1,20,11,1
0,8.564612533,8.564612533,24,1,20,11,1
0,4.379569124,4.379569124,24,1,20,11,1
0,4.744316813,4.744316813,24,1,20,11,1
0,0.478287308,0.478287308,24,1,20,11,1
0,-8.899804856,8.899804856,24,1,20,11,1
0,-1.327313381,1.327313381,24,1,20,11,1
0,9.608011463,9.608011463,24,1,20,11,1
0,-5.733997829,5.733997829,24,1,20,11,1
0,7.490006659,7.490006659,24,1,20,11,1
0,-0.381037237,0.381037237,24,1,20,11,1
0,0.89786373,0.89786373,24,1,20,11,1
0,-6.906381615,6.906381615,24,1,20,11,1
0,-5.752890681,5.752890681,24,1,20,11,1
-1,0.717613419,0.717613419,24,1,20,11,1
0,-1.163406684,1.163406684,24,1,20,11,1
0,0.472629616,0.472629616,24,1,20,11,1
0,-2.513486706,2.513486706,24,1,20,11,1
0,-2.820352412,2.820352412,24,1,20,11,1
0,2.875453927,2.875453927,24,1,20,11,1
0,16.27606767,16.27606767,24,1,20,11,1
0,-7.180470346,7.180470346,24,1,20,11,1
0,5.268506569,5.268506569,24,1,20,11,1
0,-6.318293244,6.318293244,24,1,20,11,1
0,-0.158881098,0.158881098,24,1,20,11,1
0,3.345076335,3.345076335,24,1,20,11,1
0,1.064812653,1.064812653,24,1,20,11,1
0,-4.154131251,4.154131251,24,1,20,11,1
0,8.059988041,8.059988041,24,1,20,11,1
0,1.675357233,1.675357233,24,1,20,11,1
0,-8.52007145,8.52007145,24,1,20,11,1
0,-6.621139065,6.621139065,24,1,20,11,1
0,5.34440137,5.34440137,24,1,20,11,1
0,-1.20531417,1.20531417,24,1,20,11,1
0,9.115151347,9.115151347,24,1,20,11,1
0,-5.342190721,5.342190721,24,1,20,11,1
0,-10.69170843,10.69170843,24,1,20,11,1
0,-0.433124129,0.433124129,24,1,20,11,1
0,4.970126753,4.970126753,24,1,20,11,1
0,-6.115520978,6.115520978,24,1,20,11,1
0,0.447254841,0.447254841,24,1,20,11,1
0,5.955872815,5.955872815,24,1,20,11,1
0,3.742435932,3.742435932,24,1,20,11,1
0,-2.36536843,2.36536843,24,1,20,11,1
0,0.084071277,0.084071277,24,1,20,11,1
0,0.485372269,0.485372269,24,1,20,11,1
0,0.26206737,0.26206737,24,1,20,11,1
0,0.635071277,0.635071277,24,1,20,11,1
0,-1.145596443,1.145596443,24,1,20,11,1
0,-1.70744861,1.70744861,24,1,20,11,1
0,-12.35907979,12.35907979,24,1,20,11,1
0,0.08225803,0.08225803,24,1,20,11,1
0,-1.308358881,1.308358881,24,1,20,11,1
0,0.699371936,0.699371936,24,1,20,11,1
0,-0.520635218,0.520635218,24,1,20,11,1
0,-3.002890315,3.002890315,24,1,20,11,1
0,-0.66297347,0.66297347,24,1,20,11,1
0,-1.840987527,1.840987527,24,1,20,11,1
0,2.993594363,2.993594363,24,1,20,11,1
0,-0.361680997,0.361680997,24,1,20,11,1
0,-2.840559714,2.840559714,24,1,20,11,1
0,3.314089739,3.314089739,24,1,20,11,1
0,-1.9694412,1.9694412,24,1,20,11,1
0,3.972956963,3.972956963,24,1,20,11,1
0,4.71336696,4.71336696,24,1,20,11,1
0,7.326515827,7.326515827,24,1,20,11,1
0,2.156786329,2.156786329,24,1,20,11,1
0,7.199496018,7.199496018,24,1,20,11,1
0,-3.654403876,3.654403876,24,1,20,11,1
0,-8.887264655,8.887264655,24,1,20,11,1
0,3.680147742,3.680147742,24,1,20,11,1
0,2.166264814,2.166264814,24,1,20,11,1
0,-14.49347451,14.49347451,24,1,20,11,1
0,1.083649744,1.083649744,24,1,20,11,1
0,3.03204976,3.03204976,24,1,20,11,1
0,-4.431385715,4.431385715,24,1,20,11,1
0,9.81307205,9.81307205,24,1,20,11,1
0,1.089806102,1.089806102,24,1,20,11,1
0,-3.576495736,3.576495736,24,1,20,11,1
0,3.034757626,3.034757626,24,1,20,11,1
0,0.098475648,0.098475648,24,1,20,11,1
0,-2.615269712,2.615269712,24,1,20,11,1
0,-9.967431792,9.967431792,24,1,20,11,1
0,5.135623531,5.135623531,24,1,20,11,1
0,-3.83521535,3.83521535,24,1,20,11,1
0,11.49963137,11.49963137,24,1,20,11,1
0,-10.2977456,10.2977456,24,1,20,11,1
0,-5.412432354,5.412432354,24,1,20,11,1
0,1.578185157,1.578185157,24,1,20,11,1
0,3.365458699,3.365458699,24,1,20,11,1
0,8.742495968,8.742495968,24,1,20,11,1
0,-3.233703074,3.233703074,24,1,20,11,1
0,2.977374944,2.977374944,24,1,20,11,1
0,2.174335132,2.174335132,24,1,20,11,1
0,0.492748932,0.492748932,24,1,20,11,1
0,-2.834363363,2.834363363,24,1,20,11,1
0,7.224687184,7.224687184,24,1,20,11,1
0,-8.508220603,8.508220603,24,1,20,11,1
0,1.822334862,1.822334862,24,1,20,11,1
0,-5.368546975,5.368546975,24,1,20,11,1
0,-2.986043337,2.986043337,24,1,20,11,1
0,-4.705130421,4.705130421,24,1,20,11,1
0,2.006814623,2.006814623,24,1,20,11,1
0,3.77979804,3.77979804,24,1,20,11,1
0,-2.604594999,2.604594999,24,1,20,11,1
0,8.086977178,8.086977178,24,1,20,11,1
0,-3.623436895,3.623436895,24,1,20,11,1
0,-2.398147797,2.398147797,24,1,20,11,1
0,-3.14738927,3.14738927,24,1,20,11,1
0,-0.949780186,0.949780186,24,1,20,11,1
0,2.315148424,2.315148424,24,1,20,11,1
0,3.661851879,3.661851879,24,1,20,11,1
0,4.051795646,4.051795646,24,1,20,11,1
0,-6.343658059,6.343658059,24,1,20,11,1
0,7.156490508,7.156490508,24,1,20,11,1
0,-10.15676681,10.15676681,24,1,20,11,1
0,-0.584221719,0.584221719,24,1,20,11,1
0,2.813927835,2.813927835,24,1,20,11,1
0,1.80066476,1.80066476,24,1,20,11,1
0,-1.275986169,1.275986169,24,1,20,11,1
0,-7.386272651,7.386272651,24,1,20,11,1
0,4.16238871,4.16238871,24,1,20,11,1
0,3.625781517,3.625781517,24,1,20,11,1
0,-4.737499266,4.737499266,24,1,20,11,1
0,0.20040881,0.20040881,24,1,20,11,1
0,4.456307263,4.456307263,24,1,20,11,1
0,7.396060884,7.396060884,24,1,20,11,1
0,1.882549208,1.882549208,24,1,20,11,1
0,-2.796703363,2.796703363,24,1,20,11,1
0,-11.59985126,11.59985126,24,1,20,11,1
0,10.67049286,10.67049286,24,1,20,11,1
0,1.595285831,1.595285831,24,1,20,11,1
0,-1.84997666,1.84997666,24,1,20,11,1
0,6.640848511,6.640848511,24,1,20,11,1
0,-6.049827637,6.049827637,24,1,20,11,1
0,-7.089299159,7.089299159,24,1,20,11,1
0,1.08467204,1.08467204,24,1,20,11,1
0,0.169040398,0.169040398,24,1,20,11,1
0,-1.505959101,1.505959101,24,1,20,11,1
0,10.31511694,10.31511694,24,1,20,11,1
0,0.139171622,0.139171622,24,1,20,11,1
0,-3.409713693,3.409713693,24,1,20,11,1
0,2.861926724,2.861926724,24,1,20,11,1
0,1.978424881,1.978424881,24,1,20,11,1
0,4.142527701,4.142527701,24,1,20,11,1
0,-1.183302428,1.183302428,24,1,20,11,1
0,-2.116519702,2.116519702,24,1,20,11,1
0,-4.961142233,4.961142233,24,1,20,11,1
0,4.324206595,4.324206595,24,1,20,11,1
0,-7.093859938,7.093859938,24,1,20,11,1
0,-3.773534841,3.773534841,24,1,20,11,1
0,-5.258957692,5.258957692,24,1,20,11,1
-1,-5.329352058,5.329352058,24,1,20,11,1
0,4.50814442,4.50814442,24,1,20,11,1
0,-0.955892654,0.955892654,24,1,20,11,1
0,2.05708361,2.05708361,24,1,20,11,1
0,-3.094355713,3.094355713,24,1,20,11,1
0,-5.230189064,5.230189064,24,1,20,11,1
0,-1.932631428,1.932631428,24,1,20,11,1
0,2.375425401,2.375425401,24,1,20,11,1
0,2.638567728,2.638567728,24,1,20,11,1
0,14.15581807,14.15581807,24,1,20,11,1
0,-6.483495664,6.483495664,24,1,20,11,1
0,-3.164965388,3.164965388,24,1,20,11,1
0,-5.992874544,5.992874544,24,1,20,11,1
0,-7.962992349,7.962992349,24,1,20,11,1
0,0.537613274,0.537613274,25,1,20,1,1
,5.543114568,5.543114568,25,1,20,1,1
0,2.261185854,2.261185854,25,1,20,1,1
0,2.113984245,2.113984245,25,1,20,1,1
0,-3.364664931,3.364664931,25,1,20,1,1
0,-14.39590821,14.39590821,25,1,20,1,1
0,2.722535869,2.722535869,25,1,20,1,1
0,-5.559020426,5.559020426,25,1,20,1,1
0,-2.636977717,2.636977717,25,1,20,1,1
0,6.368292236,6.368292236,25,1,20,1,1
0,3.930490109,3.930490109,25,1,20,1,1
0,-8.412292558,8.412292558,25,1,20,1,1
0,7.493612998,7.493612998,25,1,20,1,1
0,2.117297652,2.117297652,25,1,20,1,1
0,-9.029331292,9.029331292,25,1,20,1,1
0,0.897800099,0.897800099,25,1,20,1,1
0,2.826949991,2.826949991,25,1,20,1,1
0,2.324716482,2.324716482,25,1,20,1,1
0,1.388177329,1.388177329,25,1,20,1,1
0,7.853639165,7.853639165,25,1,20,1,1
0,2.209990509,2.209990509,25,1,20,1,1
0,-2.629954318,2.629954318,25,1,20,1,1
0,-8.009342907,8.009342907,25,1,20,1,1
0,-1.825968774,1.825968774,25,1,20,1,1
0,-4.261304634,4.261304634,25,1,20,1,1
0,2.807311716,2.807311716,25,1,20,1,1
0,1.492611726,1.492611726,25,1,20,1,1
0,-0.99732413,0.99732413,25,1,20,1,1
0,1.013289188,1.013289188,25,1,20,1,1
,5.92181818,5.92181818,25,1,20,1,1
0,-0.6672225,0.6672225,25,1,20,1,1
0,1.789916924,1.789916924,25,1,20,1,1
0,5.099340198,5.099340198,25,1,20,1,1
0,-1.462370089,1.462370089,25,1,20,1,1
0,7.264245522,7.264245522,25,1,20,1,1
0,-3.016341424,3.016341424,25,1,20,1,1
0,-1.424265477,1.424265477,25,1,20,1,1
0,1.377008728,1.377008728,25,1,20,1,1
0,5.847161167,5.847161167,25,1,20,1,1
0,-10.49477145,10.49477145,25,1,20,1,1
0,6.370552548,6.370552548,25,1,20,1,1
0,1.030871884,1.030871884,25,1,20,1,1
1,1.034928947,1.034928947,25,1,20,1,1
1,-0.10655379,0.10655379,25,1,20,1,1
0,0.87940985,0.87940985,25,1,20,1,1
0,-3.071391635,3.071391635,25,1,20,1,1
0,-2.455616725,2.455616725,25,1,20,1,1
0,-8.194867639,8.194867639,25,1,20,1,1
0,7.012688404,7.012688404,25,1,20,1,1
0,-4.3404028,4.3404028,25,1,20,1,1
0,7.590993962,7.590993962,25,1,20,1,1
0,6.725617218,6.725617218,25,1,20,1,1
0,-5.380068764,5.380068764,25,1,20,1,1
0,-11.39052465,11.39052465,25,1,20,1,1
0,2.263786198,2.263786198,25,1,20,1,1
0,5.448522463,5.448522463,25,1,20,1,1
0,-8.095734929,8.095734929,25,1,20,1,1
0,0.552673248,0.552673248,25,1,20,1,1
0,3.700907765,3.700907765,25,1,20,1,1
0,-3.629058852,3.629058852,25,1,20,1,1
0,-2.285036445,2.285036445,25,1,20,1,1
0,5.303913143,5.303913143,25,1,20,1,1
0,-1.723808865,1.723808865,25,1,20,1,1
0,0.043203837,0.043203837,25,1,20,1,1
0,7.870186562,7.870186562,25,1,20,1,1
0,-4.409870474,4.409870474,25,1,20,1,1
0,4.546268889,4.546268889,25,1,20,1,1
0,-2.841929617,2.841929617,25,1,20,1,1
0,-6.653242205,6.653242205,25,1,20,1,1
1,4.762357266,4.762357266,25,1,20,1,1
0,5.115355368,5.115355368,25,1,20,1,1
0,1.449296716,1.449296716,25,1,20,1,1
0,0.419588409,0.419588409,25,1,20,1,1
0,0.412271652,0.412271652,25,1,20,1,1
0,4.966455528,4.966455528,25,1,20,1,1
0,-4.948539425,4.948539425,25,1,20,1,1
0,0.484076125,0.484076125,25,1,20,1,1
0,0.470134735,0.470134735,25,1,20,1,1
0,1.401826786,1.401826786,25,1,20,1,1
0,1.053689185,1.053689185,25,1,20,1,1
0,-4.94465271,4.94465271,25,1,20,1,1
0,2.809240001,2.809240001,25,1,20,1,1
0,2.512262986,2.512262986,25,1,20,1,1
0,1.714773042,1.714773042,25,1,20,1,1
1,2.055358748,2.055358748,25,1,20,1,1
0,0.242689935,0.242689935,25,1,20,1,1
0,-1.791865104,1.791865104,25,1,20,1,1
0,-8.151644631,8.151644631,25,1,20,1,1
0,4.161909042,4.161909042,25,1,20,1,1
0,-8.675713633,8.675713633,25,1,20,1,1
0,3.7896477,3.7896477,25,1,20,1,1
0,-1.204438304,1.204438304,25,1,20,1,1
0,1.673932679,1.673932679,25,1,20,1,1
0,-7.048735721,7.048735721,25,1,20,1,1
0,0.574858459,0.574858459,25,1,20,1,1
0,4.784254734,4.784254734,25,1,20,1,1
0,2.230706882,2.230706882,25,1,20,1,1
3,-10.99911183,10.99911183,25,1,20,1,1
0,6.516486496,6.516486496,25,1,20,1,1
0,3.831595497,3.831595497,25,1,20,1,1
0,8.477027592,8.477027592,25,1,20,1,1
0,-6.812576701,6.812576701,25,1,20,1,1
0,-1.073886519,1.073886519,25,1,20,1,1
0,-4.646397261,4.646397261,25,1,20,1,1
0,6.242298888,6.242298888,25,1,20,1,1
0,0.065722447,0.065722447,25,1,20,1,1
0,-6.916656625,6.916656625,25,1,20,1,1
0,-3.745616045,3.745616045,25,1,20,1,1
0,-4.741241244,4.741241244,25,1,20,1,1
0,7.622077559,7.622077559,25,1,20,1,1
0,4.73745585,4.73745585,25,1,20,1,1
0,-3.193887178,3.193887178,25,1,20,1,1
0,-0.048707863,0.048707863,25,1,20,1,1
0,-0.274437096,0.274437096,25,1,20,1,1
0,-2.31880679,2.31880679,25,1,20,1,1
0,-3.245897713,3.245897713,25,1,20,1,1
0,4.113281432,4.113281432,25,1,20,1,1
0,15.1112859,15.1112859,25,1,20,1,1
0,0.967010353,0.967010353,25,1,20,1,1
0,6.727347681,6.727347681,25,1,20,1,1
0,0.465124714,0.465124714,25,1,20,1,1
0,-1.292331616,1.292331616,25,1,20,1,1
0,-6.714335744,6.714335744,25,1,20,1,1
0,3.637698448,3.637698448,25,1,20,1,1
0,1.126147745,1.126147745,25,1,20,1,1
0,-4.249377622,4.249377622,25,1,20,1,1
0,-6.32323595,6.32323595,25,1,20,1,1
0,-3.849553779,3.849553779,25,1,20,1,1
0,4.68311724,4.68311724,25,1,20,1,1
0,-1.158649285,1.158649285,25,1,20,1,1
0,-1.657765072,1.657765072,25,1,20,1,1
,-8.405693175,8.405693175,25,1,20,1,1
0,5.338075471,5.338075471,25,1,20,1,1
0,3.746898158,3.746898158,25,1,20,1,1
0,-14.51630445,14.51630445,25,1,20,1,1
0,4.510926124,4.510926124,25,1,20,1,1
0,0.739903822,0.739903822,25,1,20,1,1
0,-2.287405783,2.287405783,25,1,20,1,1
0,0.429433999,0.429433999,25,1,20,1,1
0,-0.1826028,0.1826028,25,1,20,1,1
0,-1.31546392,1.31546392,25,1,20,1,1
0,7.245754432,7.245754432,25,1,20,1,1
0,-2.685405663,2.685405663,25,1,20,1,1
0,6.493230143,6.493230143,25,1,20,1,1
0,-0.034139054,0.034139054,25,1,20,1,1
0,-5.618410498,5.618410498,25,1,20,1,1
1,-0.658201911,0.658201911,25,1,20,1,1
0,-0.488675526,0.488675526,25,1,20,1,1
0,3.563053653,3.563053653,25,1,20,1,1
0,-5.015809732,5.015809732,25,1,20,1,1
0,3.285704634,3.285704634,25,1,20,1,1
0,-5.3017217,5.3017217,25,1,20,1,1
0,-4.888364125,4.888364125,25,1,20,1,1
0,3.676140626,3.676140626,25,1,20,1,1
0,2.720828593,2.720828593,25,1,20,1,1
1,-7.655119085,7.655119085,25,1,20,1,1
0,0.643880582,0.643880582,25,1,20,1,1
0,-6.310494995,6.310494995,25,1,20,1,1
0,11.80033686,11.80033686,25,1,20,1,1
0,-0.959444636,0.959444636,25,1,20,1,1
0,11.8313755,11.8313755,25,1,20,1,1
0,4.589800382,4.589800382,25,1,20,1,1
0,2.472469473,2.472469473,25,1,20,1,1
0,-2.713162607,2.713162607,25,1,20,1,1
0,-7.381266239,7.381266239,25,1,20,1,1
0,-6.929950303,6.929950303,25,1,20,1,1
0,0.101833299,0.101833299,25,1,20,1,1
0,0.053671327,0.053671327,25,1,20,1,1
0,8.310321883,8.310321883,25,1,20,1,1
0,-11.34813785,11.34813785,25,1,20,1,1
0,-4.225337646,4.225337646,25,1,20,1,1
0,-2.798804738,2.798804738,25,1,20,1,1
0,2.248893018,2.248893018,25,1,20,1,1
0,-0.913586654,0.913586654,25,1,20,1,1
0,-6.00241811,6.00241811,25,1,20,1,1
0,3.336998893,3.336998893,25,1,20,1,1
0,3.247419729,3.247419729,25,1,20,1,1
0,9.939060952,9.939060952,25,1,20,1,1
0,3.913187786,3.913187786,25,1,20,1,1
0,0.796691265,0.796691265,25,1,20,1,1
0,1.325966838,1.325966838,25,1,20,1,1
0,0.23311481,0.23311481,25,1,20,1,1
0,-3.367673657,3.367673657,25,1,20,1,1
0,2.760637883,2.760637883,25,1,20,1,1
0,4.485166243,4.485166243,25,1,20,1,1
0,0.271099699,0.271099699,25,1,20,1,1
0,-2.721558799,2.721558799,25,1,20,1,1
0,3.420874241,3.420874241,25,1,20,1,1
0,-0.106485581,0.106485581,25,1,20,1,1
0,5.65263188,5.65263188,25,1,20,1,1
0,-3.577664179,3.577664179,25,1,20,1,1
,-7.198157841,7.198157841,25,1,20,1,1
0,2.401562684,2.401562684,25,1,20,1,1
0,0.208201001,0.208201001,25,1,20,1,1
0,2.327037549,2.327037549,25,1,20,1,1
0,-10.50261393,10.50261393,25,1,20,1,1
0,3.039362712,3.039362712,25,1,20,1,1
0,4.996353455,4.996353455,25,1,20,1,1
0,-7.429496743,7.429496743,25,1,20,1,1
0,-1.40024011,1.40024011,25,1,20,1,1
0,-1.310521496,1.310521496,26,1,20,1,0
0,9.479025041,9.479025041,26,1,20,1,0
10,-2.915140495,2.915140495,26,1,20,1,0
4,2.523080373,2.523080373,26,1,20,1,0
0,-12.02928284,12.02928284,26,1,20,1,0
0,-0.279700607,0.279700607,26,1,20,1,0
0,2.319918923,2.319918923,26,1,20,1,0
0,-1.752641443,1.752641443,26,1,20,1,0
2,-1.432198912,1.432198912,26,1,20,1,0
0,8.147368566,8.147368566,26,1,20,1,0
0,-0.264140186,0.264140186,26,1,20,1,0
0,-0.630378944,0.630378944,26,1,20,1,0
20,-9.070346145,9.070346145,26,1,20,1,0
0,-1.504609819,1.504609819,26,1,20,1,0
0,-0.203048892,0.203048892,26,1,20,1,0
0,-1.932789615,1.932789615,26,1,20,1,0
0,-0.394572339,0.394572339,26,1,20,1,0
0,10.38662289,10.38662289,26,1,20,1,0
0,2.586750399,2.586750399,26,1,20,1,0
1,0.805506056,0.805506056,26,1,20,1,0
1,3.367811892,3.367811892,26,1,20,1,0
0,0.524871885,0.524871885,26,1,20,1,0
0,4.167895307,4.167895307,26,1,20,1,0
0,-2.387955464,2.387955464,26,1,20,1,0
0,-1.636632301,1.636632301,26,1,20,1,0
1,1.779667513,1.779667513,26,1,20,1,0
0,0.661675607,0.661675607,26,1,20,1,0
-2,4.349974457,4.349974457,26,1,20,1,0
0,4.049684737,4.049684737,26,1,20,1,0
-1,-0.159789133,0.159789133,26,1,20,1,0
0,-2.259793573,2.259793573,26,1,20,1,0
-1,-10.8991169,10.8991169,26,1,20,1,0
0,4.448454831,4.448454831,26,1,20,1,0
1,-5.5950277,5.5950277,26,1,20,1,0
0,-3.036327406,3.036327406,26,1,20,1,0
0,1.422785157,1.422785157,26,1,20,1,0
0,4.725138936,4.725138936,26,1,20,1,0
0,8.860423245,8.860423245,26,1,20,1,0
0,0.497820687,0.497820687,26,1,20,1,0
1,-6.108291457,6.108291457,26,1,20,1,0
99,-5.20337722,5.20337722,26,1,20,1,0
0,0.565482235,0.565482235,26,1,20,1,0
1,3.921740406,3.921740406,26,1,20,1,0
0,1.729052983,1.729052983,26,1,20,1,0
1,-2.290369881,2.290369881,26,1,20,1,0
1,-5.078024423,5.078024423,26,1,20,1,0
-1,1.532498355,1.532498355,26,1,20,1,0
0,-2.84798951,2.84798951,26,1,20,1,0
0,6.046374562,6.046374562,26,1,20,1,0
0,-9.335248098,9.335248098,26,1,20,1,0
9,-7.979778884,7.979778884,26,1,20,1,0
0,3.12427101,3.12427101,26,1,20,1,0
0,0.076113796,0.076113796,26,1,20,1,0
0,-3.164888643,3.164888643,26,1,20,1,0
3,4.636340575,4.636340575,26,1,20,1,0
-1,9.660668045,9.660668045,26,1,20,1,0
-1,-0.12454988,0.12454988,26,1,20,1,0
99,-0.572827627,0.572827627,26,1,20,1,0
0,-1.450861769,1.450861769,26,1,20,1,0
0,-3.769394698,3.769394698,26,1,20,1,0
0,3.764171696,3.764171696,26,1,20,1,0
0,0.039514727,0.039514727,26,1,20,1,0
0,2.353902098,2.353902098,26,1,20,1,0
1,8.807090024,8.807090024,26,1,20,1,0
3,-8.764884421,8.764884421,26,1,20,1,0
-1,-4.446160664,4.446160664,26,1,20,1,0
0,1.470400385,1.470400385,26,1,20,1,0
0,1.457907423,1.457907423,26,1,20,1,0
0,-3.287431531,3.287431531,26,1,20,1,0
0,7.308818686,7.308818686,26,1,20,1,0
-1,1.00806783,1.00806783,26,1,20,1,0
0,0.485097323,0.485097323,26,1,20,1,0
0,-9.115727607,9.115727607,26,1,20,1,0
0,0.37839133,0.37839133,26,1,20,1,0
0,-8.641782393,8.641782393,26,1,20,1,0
0,10.3152472,10.3152472,26,1,20,1,0
0,-4.412271477,4.412271477,26,1,20,1,0
0,9.620806944,9.620806944,26,1,20,1,0
0,-9.092306478,9.092306478,26,1,20,1,0
0,-0.080295615,0.080295615,26,1,20,1,0
0,-7.044900224,7.044900224,26,1,20,1,0
-1,-0.083772075,0.083772075,26,1,20,1,0
1,-3.757084685,3.757084685,26,1,20,1,0
0,-4.918389755,4.918389755,26,1,20,1,0
0,4.816490885,4.816490885,26,1,20,1,0
0,8.33818666,8.33818666,26,1,20,1,0
0,0.670416572,0.670416572,26,1,20,1,0
0,-8.356888228,8.356888228,26,1,20,1,0
-1,7.273761837,7.273761837,26,1,20,1,0
1,17.07674917,17.07674917,26,1,20,1,0
-1,-4.245985066,4.245985066,26,1,20,1,0
0,-11.50297138,11.50297138,26,1,20,1,0
1,-2.896230692,2.896230692,26,1,20,1,0
1,-1.063860598,1.063860598,26,1,20,1,0
-6,-4.725863426,4.725863426,26,1,20,1,0
0,11.66700292,11.66700292,26,1,20,1,0
51,1.810476488,1.810476488,26,1,20,1,0
27,3.064088171,3.064088171,26,1,20,1,0
0,-5.461795196,5.461795196,26,1,20,1,0
6,-0.132963595,0.132963595,26,1,20,1,0
0,3.168733017,3.168733017,26,1,20,1,0
0,1.110088649,1.110088649,26,1,20,1,0
0,-3.544204694,3.544204694,26,1,20,1,0
0,2.570955931,2.570955931,26,1,20,1,0
0,-0.368101277,0.368101277,26,1,20,1,0
0,1.148573317,1.148573317,26,1,20,1,0
0,-1.532492625,1.532492625,26,1,20,1,0
0,-2.324643568,2.324643568,26,1,20,1,0
0,3.384215756,3.384215756,26,1,20,1,0
0,4.314591089,4.314591089,26,1,20,1,0
19,-2.144125286,2.144125286,26,1,20,1,0
0,10.69298938,10.69298938,26,1,20,1,0
0,-8.694059353,8.694059353,26,1,20,1,0
0,-6.138026589,6.138026589,26,1,20,1,0
1,-1.942599245,1.942599245,26,1,20,1,0
0,3.896923467,3.896923467,26,1,20,1,0
0,-2.114880927,2.114880927,26,1,20,1,0
51,-2.80431056,2.80431056,26,1,20,1,0
70,-0.168996731,0.168996731,26,1,20,1,0
0,6.511684249,6.511684249,26,1,20,1,0
0,0.794902097,0.794902097,26,1,20,1,0
1,-8.884185966,8.884185966,26,1,20,1,0
21,3.253394035,3.253394035,26,1,20,1,0
1,-3.622387341,3.622387341,26,1,20,1,0
0,14.61428842,14.61428842,26,1,20,1,0
0,5.573608432,5.573608432,26,1,20,1,0
24,0.695689697,0.695689697,26,1,20,1,0
1,-5.022836309,5.022836309,26,1,20,1,0
0,1.531105747,1.531105747,26,1,20,1,0
1,-4.030529545,4.030529545,26,1,20,1,0
0,-2.434068263,2.434068263,26,1,20,1,0
0,0.148790643,0.148790643,26,1,20,1,0
0,0.242551199,0.242551199,26,1,20,1,0
0,-7.629771352,7.629771352,26,1,20,1,0
0,7.149706885,7.149706885,26,1,20,1,0
1,-9.481467976,9.481467976,26,1,20,1,0
0,3.715006399,3.715006399,26,1,20,1,0
0,8.651414786,8.651414786,26,1,20,1,0
0,-6.773767797,6.773767797,26,1,20,1,0
0,2.632761597,2.632761597,26,1,20,1,0
0,-5.315946299,5.315946299,26,1,20,1,0
0,-9.531304396,9.531304396,26,1,20,1,0
41,-3.129849354,3.129849354,26,1,20,1,0
0,6.688452391,6.688452391,26,1,20,1,0
0,-0.311060681,0.311060681,26,1,20,1,0
1,-6.372912257,6.372912257,26,1,20,1,0
0,-5.02684806,5.02684806,26,1,20,1,0
0,2.866755585,2.866755585,26,1,20,1,0
0,-0.742386949,0.742386949,26,1,20,1,0
0,0.663630384,0.663630384,26,1,20,1,0
17,7.266798365,7.266798365,26,1,20,1,0
1,-0.458350285,0.458350285,26,1,20,1,0
0,-9.73121486,9.73121486,26,1,20,1,0
